"T","Points:0","Points:1","Points:2"
319.99,0.09075,-0.020204,0
319.98,0.096,-0.020204,0
319.98,0.09525,-0.020204,0
320.27,0.09075,-0.017633,0
320.13,0.09075,-0.018,0
320.31,0.096,-0.017633,0
320.15,0.096,-0.018,0
320.32,0.09525,-0.017633,0
320.15,0.09525,-0.018,0
319.98,0.09675,-0.020204,0
319.98,0.102,-0.020204,0
319.98,0.10125,-0.020204,0
320.31,0.09675,-0.017633,0
320.15,0.09675,-0.018,0
320.33,0.102,-0.017633,0
320.16,0.102,-0.018,0
320.33,0.10125,-0.017633,0
320.16,0.10125,-0.018,0
319.98,0.10275,-0.020204,0
319.97,0.108,-0.020204,0
319.97,0.10725,-0.020204,0
320.33,0.10275,-0.017633,0
320.15,0.10275,-0.018,0
320.31,0.108,-0.017633,0
320.14,0.108,-0.018,0
320.31,0.10725,-0.017633,0
320.15,0.10725,-0.018,0
319.97,0.10875,-0.020204,0
319.97,0.114,-0.020204,0
319.97,0.11325,-0.020204,0
320.31,0.10875,-0.017633,0
320.14,0.10875,-0.018,0
320.26,0.114,-0.017633,0
320.12,0.114,-0.018,0
320.28,0.11325,-0.017633,0
320.13,0.11325,-0.018,0
319.97,0.11475,-0.020204,0
319.96,0.12,-0.020204,0
319.96,0.11925,-0.020204,0
320.25,0.11475,-0.017633,0
320.11,0.11475,-0.018,0
320.17,0.12,-0.017633,0
320.07,0.12,-0.018,0
320.18,0.11925,-0.017633,0
320.07,0.11925,-0.018,0
319.96,0.12075,-0.020204,0
319.96,0.126,-0.020204,0
319.96,0.12525,-0.020204,0
320.16,0.12075,-0.017633,0
320.06,0.12075,-0.018,0
320.11,0.126,-0.017633,0
320.04,0.126,-0.018,0
320.11,0.12525,-0.017633,0
320.04,0.12525,-0.018,0
319.96,0.12675,-0.020204,0
319.96,0.132,-0.020204,0
319.96,0.13125,-0.020204,0
320.11,0.12675,-0.017633,0
320.04,0.12675,-0.018,0
320.11,0.132,-0.017633,0
320.04,0.132,-0.018,0
320.11,0.13125,-0.017633,0
320.04,0.13125,-0.018,0
319.96,0.13275,-0.020204,0
319.96,0.138,-0.020204,0
319.96,0.13725,-0.020204,0
320.11,0.13275,-0.017633,0
320.04,0.13275,-0.018,0
320.14,0.138,-0.017633,0
320.05,0.138,-0.018,0
320.14,0.13725,-0.017633,0
320.05,0.13725,-0.018,0
319.96,0.13875,-0.020204,0
319.96,0.144,-0.020204,0
319.96,0.14325,-0.020204,0
320.15,0.13875,-0.017633,0
320.05,0.13875,-0.018,0
320.36,0.144,-0.017633,0
320.16,0.144,-0.018,0
320.29,0.14325,-0.017633,0
320.12,0.14325,-0.018,0
319.96,0.14475,-0.020204,0
319.96,0.15,-0.020204,0
319.96,0.14925,-0.020204,0
320.44,0.14475,-0.017633,0
320.19,0.14475,-0.018,0
321.52,0.15,-0.017633,0
320.73,0.15,-0.018,0
321.29,0.14925,-0.017633,0
320.61,0.14925,-0.018,0
319.96,0.15075,-0.020204,0
319.96,0.156,-0.020204,0
319.96,0.15525,-0.020204,0
321.74,0.15075,-0.017633,0
320.87,0.15075,-0.018,0
324.15,0.156,-0.017633,0
322.09,0.156,-0.018,0
323.9,0.15525,-0.017633,0
321.93,0.15525,-0.018,0
319.97,0.15675,-0.020204,0
320.01,0.162,-0.020204,0
320,0.16125,-0.020204,0
324.4,0.15675,-0.017633,0
322.24,0.15675,-0.018,0
343.4,0.162,-0.017633,0
330.93,0.162,-0.018,0
336.21,0.16125,-0.017633,0
327.47,0.16125,-0.018,0
320.03,0.16275,-0.020204,0
321.05,0.168,-0.020204,0
320.66,0.16725,-0.020204,0
353.59,0.16275,-0.017633,0
335.97,0.16275,-0.018,0
384.31,0.168,-0.017633,0
365.71,0.168,-0.018,0
393.04,0.16725,-0.017633,0
366.86,0.16725,-0.018,0
321.63,0.16875,-0.020204,0
338.22,0.174,-0.020204,0
332.51,0.17325,-0.020204,0
371.8,0.16875,-0.017633,0
360.68,0.16875,-0.018,0
356.07,0.174,-0.017633,0
359.48,0.174,-0.018,0
350.59,0.17325,-0.017633,0
352.08,0.17325,-0.018,0
347.25,0.17475,-0.020204,0
774.52,0.18,-0.020204,0
674.46,0.17925,-0.020204,0
366.59,0.17475,-0.017633,0
372.42,0.17475,-0.018,0
1105.8,0.18,-0.017633,0
1120.9,0.18,-0.018,0
950.12,0.17925,-0.017633,0
980.04,0.17925,-0.018,0
881.93,0.18075,-0.020204,0
690.64,0.186,-0.020204,0
866.92,0.18525,-0.020204,0
1261.3,0.18075,-0.017633,0
1268.3,0.18075,-0.018,0
1823.2,0.186,-0.017633,0
1811,0.186,-0.018,0
1897.1,0.18525,-0.017633,0
1895,0.18525,-0.018,0
558.27,0.18675,-0.020204,0
1048.9,0.192,-0.020204,0
1065.4,0.19125,-0.020204,0
1667.4,0.18675,-0.017633,0
1641,0.18675,-0.018,0
1123,0.192,-0.017633,0
1119.2,0.192,-0.018,0
1272.3,0.19125,-0.017633,0
1258.2,0.19125,-0.018,0
983.36,0.19275,-0.020204,0
1816.7,0.198,-0.020204,0
1622.1,0.19725,-0.020204,0
1025.9,0.19275,-0.017633,0
1005.5,0.19275,-0.018,0
1780.1,0.198,-0.017633,0
1731.7,0.198,-0.018,0
1738.3,0.19725,-0.017633,0
1702.3,0.19725,-0.018,0
1894.3,0.19875,-0.020204,0
1656.6,0.204,-0.020204,0
1825.8,0.20325,-0.020204,0
1819.7,0.19875,-0.017633,0
1757.3,0.19875,-0.018,0
2146.3,0.204,-0.017633,0
2111.5,0.204,-0.018,0
2162.6,0.20325,-0.017633,0
2153.8,0.20325,-0.018,0
1480.8,0.20475,-0.020204,0
891.76,0.21,-0.020204,0
894.2,0.20925,-0.020204,0
2027.8,0.20475,-0.017633,0
1917.5,0.20475,-0.018,0
843.53,0.21,-0.017633,0
842.49,0.21,-0.018,0
844.73,0.20925,-0.017633,0
851.69,0.20925,-0.018,0
902,0.21075,-0.020204,0
436.14,0.216,-0.020204,0
441.75,0.21525,-0.020204,0
845.08,0.21075,-0.017633,0
835.31,0.21075,-0.018,0
883.04,0.216,-0.017633,0
873.31,0.216,-0.018,0
864.52,0.21525,-0.017633,0
859.97,0.21525,-0.018,0
462.74,0.21675,-0.020204,0
613.59,0.222,-0.020204,0
618.05,0.22125,-0.020204,0
894.95,0.21675,-0.017633,0
861.33,0.21675,-0.018,0
769.37,0.222,-0.017633,0
679.48,0.222,-0.018,0
739.01,0.22125,-0.017633,0
651.06,0.22125,-0.018,0
606.06,0.22275,-0.020204,0
877.48,0.228,-0.020204,0
799.91,0.22725,-0.020204,0
842.28,0.22275,-0.017633,0
743.81,0.22275,-0.018,0
1098.8,0.228,-0.017633,0
1159,0.228,-0.018,0
1259,0.22725,-0.017633,0
1301.4,0.22725,-0.018,0
935.96,0.22875,-0.020204,0
935.5,0.23325,-0.020204,0
960.81,0.234,-0.020204,0
951.71,0.22875,-0.017633,0
1025.4,0.22875,-0.018,0
858.11,0.23325,-0.017633,0
946.09,0.234,-0.017633,0
847.93,0.23325,-0.018,0
904.64,0.234,-0.018,0
320.02,0.048,-0.017633,0
320.04,0.048,-0.016898,0
320.02,0.0495,-0.017633,0
320.05,0.0495,-0.016898,0
320.03,0.054,-0.017633,0
320.06,0.054,-0.016898,0
320.06,0.05325,-0.016898,0
320.03,0.0525,-0.017633,0
320.06,0.0525,-0.016898,0
322.88,0.048,-0.014694,0
322.99,0.04875,-0.014694,0
321.31,0.048,-0.015061,0
321.36,0.04875,-0.015061,0
324.34,0.054,-0.014694,0
322.11,0.054,-0.015061,0
324.14,0.05325,-0.014694,0
322.01,0.05325,-0.015061,0
320.02,0.0555,-0.017633,0
320.03,0.0555,-0.017265,0
320.06,0.0555,-0.016898,0
320.06,0.05475,-0.016898,0
320.05,0.06,-0.017265,0
320.03,0.06,-0.017633,0
320.04,0.05925,-0.017265,0
320.03,0.05925,-0.017633,0
324.55,0.05475,-0.014694,0
322.22,0.05475,-0.015061,0
327.35,0.06,-0.014694,0
323.75,0.06,-0.015061,0
326.86,0.05925,-0.014694,0
323.48,0.05925,-0.015061,0
320.03,0.06075,-0.017633,0
320.05,0.06075,-0.017265,0
320.09,0.066,-0.017265,0
320.08,0.06525,-0.017265,0
320.04,0.06525,-0.017633,0
327.83,0.06075,-0.014694,0
324.01,0.06075,-0.015061,0
332.17,0.066,-0.014694,0
326.48,0.066,-0.015061,0
331.57,0.06525,-0.014694,0
326.14,0.06525,-0.015061,0
320.09,0.06675,-0.017265,0
320.16,0.072,-0.017265,0
320.15,0.07125,-0.017265,0
332.8,0.06675,-0.014694,0
326.83,0.06675,-0.015061,0
338.42,0.072,-0.014694,0
330.08,0.072,-0.015061,0
337.64,0.07125,-0.014694,0
329.66,0.07125,-0.015061,0
320.16,0.07275,-0.017265,0
320.25,0.078,-0.017265,0
320.23,0.07725,-0.017265,0
339.21,0.07275,-0.014694,0
330.53,0.07275,-0.015061,0
345.46,0.078,-0.014694,0
334.28,0.078,-0.015061,0
344.5,0.07725,-0.014694,0
333.67,0.07725,-0.015061,0
320.26,0.07875,-0.017265,0
320.42,0.084,-0.017265,0
320.41,0.08325,-0.017265,0
346.47,0.07875,-0.014694,0
334.86,0.07875,-0.015061,0
353.94,0.084,-0.014694,0
339.59,0.084,-0.015061,0
353.03,0.08325,-0.014694,0
339.02,0.08325,-0.015061,0
320.43,0.08475,-0.017265,0
320.53,0.09,-0.017265,0
320.51,0.08925,-0.017265,0
354.68,0.08475,-0.014694,0
340.03,0.08475,-0.015061,0
359.66,0.09,-0.014694,0
343.09,0.09,-0.015061,0
358.99,0.08925,-0.014694,0
342.64,0.08925,-0.015061,0
320.55,0.09075,-0.017265,0
320.63,0.096,-0.017265,0
320.64,0.09525,-0.017265,0
360.24,0.09075,-0.014694,0
343.49,0.09075,-0.015061,0
362.97,0.096,-0.014694,0
345.46,0.096,-0.015061,0
362.82,0.09525,-0.014694,0
345.37,0.09525,-0.015061,0
320.63,0.09675,-0.017265,0
320.66,0.102,-0.017265,0
320.66,0.10125,-0.017265,0
362.94,0.09675,-0.014694,0
345.42,0.09675,-0.015061,0
361.82,0.102,-0.014694,0
344.94,0.102,-0.015061,0
361.93,0.10125,-0.014694,0
344.97,0.10125,-0.015061,0
320.66,0.10275,-0.017265,0
320.62,0.108,-0.017265,0
320.62,0.10725,-0.017265,0
361.57,0.10275,-0.014694,0
344.81,0.10275,-0.015061,0
358.81,0.108,-0.014694,0
343.15,0.108,-0.015061,0
359.32,0.10725,-0.014694,0
343.45,0.10725,-0.015061,0
320.61,0.10875,-0.017265,0
320.53,0.114,-0.017265,0
320.56,0.11325,-0.017265,0
358.23,0.10875,-0.014694,0
342.79,0.10875,-0.015061,0
353.94,0.114,-0.014694,0
340.11,0.114,-0.015061,0
354.73,0.11325,-0.014694,0
340.64,0.11325,-0.015061,0
320.5,0.11475,-0.017265,0
320.35,0.12,-0.017265,0
320.37,0.11925,-0.017265,0
353,0.11475,-0.014694,0
339.48,0.11475,-0.015061,0
344.68,0.12,-0.014694,0
334.21,0.12,-0.015061,0
346.02,0.11925,-0.014694,0
335.02,0.11925,-0.015061,0
320.33,0.12075,-0.017265,0
320.24,0.126,-0.017265,0
320.25,0.12525,-0.017265,0
343.33,0.12075,-0.014694,0
333.41,0.12075,-0.015061,0
335.82,0.126,-0.014694,0
329.16,0.126,-0.015061,0
336.54,0.12525,-0.014694,0
329.55,0.12525,-0.015061,0
320.23,0.12675,-0.017265,0
320.24,0.132,-0.017265,0
320.23,0.13125,-0.017265,0
335.2,0.12675,-0.014694,0
328.83,0.12675,-0.015061,0
335.13,0.132,-0.014694,0
328.86,0.132,-0.015061,0
334.72,0.13125,-0.014694,0
328.6,0.13125,-0.015061,0
320.25,0.13275,-0.017265,0
320.32,0.138,-0.017265,0
320.3,0.13725,-0.017265,0
335.57,0.13275,-0.014694,0
329.11,0.13275,-0.015061,0
338.03,0.138,-0.014694,0
331.01,0.138,-0.015061,0
337.84,0.13725,-0.014694,0
330.78,0.13725,-0.015061,0
320.33,0.13875,-0.017265,0
320.75,0.144,-0.017265,0
320.6,0.14325,-0.017265,0
338.2,0.13875,-0.014694,0
331.27,0.13875,-0.015061,0
365.86,0.144,-0.014694,0
351.89,0.144,-0.015061,0
354.88,0.14325,-0.014694,0
343.57,0.14325,-0.015061,0
320.9,0.14475,-0.017265,0
322.87,0.15,-0.017265,0
322.45,0.14925,-0.017265,0
375.32,0.14475,-0.014694,0
358.64,0.14475,-0.015061,0
418,0.15,-0.014694,0
395.16,0.15,-0.015061,0
407.6,0.14925,-0.014694,0
384.47,0.14925,-0.015061,0
323.51,0.15075,-0.017265,0
328.84,0.156,-0.017265,0
328.41,0.15525,-0.017265,0
429.01,0.15075,-0.014694,0
405.67,0.15075,-0.015061,0
494.34,0.156,-0.014694,0
452.21,0.156,-0.015061,0
483.54,0.15525,-0.014694,0
445.43,0.15525,-0.015061,0
329.37,0.15675,-0.017265,0
361.93,0.162,-0.017265,0
349.72,0.16125,-0.017265,0
506.36,0.15675,-0.014694,0
460.01,0.15675,-0.015061,0
652.74,0.162,-0.014694,0
623.44,0.162,-0.015061,0
623.09,0.16125,-0.014694,0
583.42,0.16125,-0.015061,0
379.13,0.16275,-0.017265,0
401.85,0.168,-0.017265,0
421.32,0.16725,-0.017265,0
698.5,0.16275,-0.014694,0
682.81,0.16275,-0.015061,0
501.63,0.168,-0.014694,0
463.19,0.168,-0.015061,0
717.18,0.16725,-0.014694,0
645.83,0.16725,-0.015061,0
380.46,0.16875,-0.017265,0
351.84,0.174,-0.017265,0
348.86,0.17325,-0.017265,0
437.92,0.16875,-0.014694,0
420.98,0.16875,-0.015061,0
418.89,0.174,-0.014694,0
375.56,0.174,-0.015061,0
482.7,0.17325,-0.014694,0
421.56,0.17325,-0.015061,0
359.49,0.17475,-0.017265,0
1075.8,0.18,-0.017265,0
901.95,0.17925,-0.017265,0
370.61,0.17475,-0.014694,0
350.4,0.17475,-0.015061,0
849.48,0.18,-0.014694,0
863.99,0.18,-0.015061,0
591.24,0.17925,-0.014694,0
615.99,0.17925,-0.015061,0
1244.2,0.18075,-0.017265,0
1814,0.186,-0.017265,0
1886.3,0.18525,-0.017265,0
1171.3,0.18075,-0.014694,0
1171.3,0.18075,-0.015061,0
1511.2,0.186,-0.014694,0
1569.5,0.186,-0.015061,0
1624.9,0.18525,-0.014694,0
1676,0.18525,-0.015061,0
1666.8,0.18675,-0.017265,0
1129,0.192,-0.017265,0
1275.7,0.19125,-0.017265,0
1321.3,0.18675,-0.014694,0
1396.7,0.18675,-0.015061,0
1221.4,0.192,-0.014694,0
1213.3,0.192,-0.015061,0
1204.1,0.19125,-0.014694,0
1218.9,0.19125,-0.015061,0
1057.1,0.19275,-0.017265,0
1850,0.198,-0.017265,0
1790.8,0.19725,-0.017265,0
1262.2,0.19275,-0.014694,0
1247.4,0.19275,-0.015061,0
2098.6,0.198,-0.014694,0
2112.7,0.198,-0.015061,0
2014.1,0.19725,-0.014694,0
2044,0.19725,-0.015061,0
1901.6,0.19875,-0.017265,0
2163.2,0.204,-0.017265,0
2168.5,0.20325,-0.017265,0
2153.3,0.19875,-0.014694,0
2154,0.19875,-0.015061,0
2162.2,0.204,-0.014694,0
2163,0.204,-0.015061,0
2166.8,0.20325,-0.014694,0
2168.2,0.20325,-0.015061,0
2111.7,0.20475,-0.017265,0
849.46,0.21,-0.017265,0
845.74,0.20925,-0.017265,0
2156.4,0.20475,-0.014694,0
2156,0.20475,-0.015061,0
2125.6,0.21,-0.014694,0
2102.6,0.21,-0.015061,0
2119.9,0.20925,-0.014694,0
2124.7,0.20925,-0.015061,0
855.96,0.21075,-0.017265,0
897.94,0.216,-0.017265,0
887.55,0.21525,-0.017265,0
2117.6,0.21075,-0.014694,0
2033,0.21075,-0.015061,0
1130.8,0.216,-0.014694,0
936.29,0.216,-0.015061,0
1338.7,0.21525,-0.014694,0
1014.9,0.21525,-0.015061,0
915.42,0.21675,-0.017265,0
877.46,0.222,-0.017265,0
849.08,0.22125,-0.017265,0
985.64,0.21675,-0.014694,0
918.9,0.21675,-0.015061,0
1451,0.222,-0.014694,0
1413.8,0.222,-0.015061,0
1399.5,0.22125,-0.014694,0
1364.3,0.22125,-0.015061,0
953.32,0.22275,-0.017265,0
1028.7,0.228,-0.017265,0
1207.1,0.22725,-0.017265,0
1494.1,0.22275,-0.014694,0
1467.6,0.22275,-0.015061,0
1122.2,0.228,-0.014694,0
1094.5,0.228,-0.015061,0
1174.7,0.22725,-0.014694,0
1112.9,0.22725,-0.015061,0
886.14,0.22875,-0.017265,0
905.17,0.23325,-0.017265,0
979.84,0.234,-0.017265,0
1029.1,0.22875,-0.014694,0
1059.9,0.22875,-0.015061,0
913.24,0.23325,-0.014694,0
991.86,0.234,-0.014694,0
936.16,0.23325,-0.015061,0
993.78,0.234,-0.015061,0
320,0,-0.014694,0
319.99,0.0015,-0.014694,0
319.99,0.0015,-0.014327,0
319.99,0.0015,-0.013959,0
320,0.00075,-0.013959,0
320,0,-0.013959,0
319.99,0.006,-0.014327,0
319.99,0.006,-0.014694,0
319.98,0.00525,-0.014327,0
319.99,0.00525,-0.014694,0
320,0,-0.011755,0
320,0.00075,-0.011755,0
320,0,-0.012122,0
320,0.00075,-0.012122,0
320.77,0.006,-0.011755,0
320.14,0.006,-0.012122,0
320.47,0.00525,-0.011755,0
320.07,0.00525,-0.012122,0
320,0.0075,-0.014694,0
320,0.0075,-0.013959,0
319.99,0.006,-0.013959,0
319.99,0.00675,-0.013959,0
320.01,0.012,-0.014327,0
320.01,0.012,-0.014694,0
320.01,0.01125,-0.014327,0
320.01,0.01125,-0.014694,0
321.19,0.00675,-0.011755,0
320.24,0.00675,-0.012122,0
328.12,0.012,-0.011755,0
322.42,0.012,-0.012122,0
326.53,0.01125,-0.011755,0
321.87,0.01125,-0.012122,0
320.01,0.01275,-0.014694,0
320.01,0.01275,-0.014327,0
320.02,0.018,-0.014327,0
320.01,0.018,-0.014694,0
320.01,0.01725,-0.014327,0
320.01,0.01725,-0.014694,0
330.01,0.01275,-0.011755,0
323.1,0.01275,-0.012122,0
355.82,0.018,-0.011755,0
334.33,0.018,-0.012122,0
350.68,0.01725,-0.011755,0
331.97,0.01725,-0.012122,0
320.01,0.01875,-0.014694,0
320.02,0.01875,-0.014327,0
320.05,0.024,-0.014694,0
320.11,0.024,-0.014327,0
320.04,0.0225,-0.014694,0
320.31,0.02325,-0.013959,0
320.35,0.024,-0.013959,0
320.26,0.0225,-0.013959,0
361.47,0.01875,-0.011755,0
337.01,0.01875,-0.012122,0
404.64,0.024,-0.011755,0
361.44,0.024,-0.012122,0
399.34,0.02325,-0.011755,0
357.86,0.02325,-0.012122,0
320.06,0.02475,-0.014694,0
320.13,0.02475,-0.014327,0
320.25,0.03,-0.014694,0
320.47,0.03,-0.014327,0
321,0.0285,-0.013959,0
321.16,0.02925,-0.013959,0
321.23,0.03,-0.013959,0
320.22,0.0285,-0.014694,0
409.4,0.02475,-0.011755,0
364.83,0.02475,-0.012122,0
432.89,0.03,-0.011755,0
383.74,0.03,-0.012122,0
430.05,0.02925,-0.011755,0
381.02,0.02925,-0.012122,0
320.27,0.03075,-0.014694,0
320.54,0.03075,-0.014327,0
320.84,0.036,-0.014694,0
321.55,0.036,-0.014327,0
321.12,0.0345,-0.014327,0
323.46,0.03525,-0.013959,0
323.49,0.036,-0.013959,0
320.57,0.0345,-0.014694,0
322.89,0.0345,-0.013959,0
436.37,0.03075,-0.011755,0
386.79,0.03075,-0.012122,0
482.96,0.036,-0.011755,0
421.81,0.036,-0.012122,0
472.66,0.03525,-0.011755,0
415,0.03525,-0.012122,0
320.9,0.03675,-0.014694,0
321.69,0.03675,-0.014327,0
323.69,0.042,-0.014327,0
321.6,0.042,-0.014694,0
323.34,0.04125,-0.014327,0
321.43,0.04125,-0.014694,0
494.66,0.03675,-0.011755,0
429.6,0.03675,-0.012122,0
578.62,0.042,-0.011755,0
489.53,0.042,-0.012122,0
568.22,0.04125,-0.011755,0
481.74,0.04125,-0.012122,0
321.73,0.04275,-0.014694,0
323.95,0.04275,-0.014327,0
326.12,0.048,-0.014327,0
325.9,0.04725,-0.014327,0
322.76,0.04725,-0.014694,0
586.81,0.04275,-0.011755,0
495.52,0.04275,-0.012122,0
580.61,0.048,-0.011755,0
504.35,0.048,-0.012122,0
585.93,0.04725,-0.011755,0
505.3,0.04725,-0.012122,0
326.33,0.04875,-0.014327,0
328.64,0.054,-0.014327,0
328.28,0.05325,-0.014327,0
575.56,0.04875,-0.011755,0
503.14,0.04875,-0.012122,0
568.57,0.054,-0.011755,0
507.23,0.054,-0.012122,0
565.65,0.05325,-0.011755,0
504.42,0.05325,-0.012122,0
329.02,0.05475,-0.014327,0
333.92,0.06,-0.014327,0
333.06,0.05925,-0.014327,0
572.36,0.05475,-0.011755,0
510.65,0.05475,-0.012122,0
621.07,0.06,-0.011755,0
550.92,0.06,-0.012122,0
610.79,0.05925,-0.011755,0
543.46,0.05925,-0.012122,0
334.78,0.06075,-0.014327,0
342.13,0.066,-0.014327,0
341.11,0.06525,-0.014327,0
631.48,0.06075,-0.011755,0
557.79,0.06075,-0.012122,0
693.08,0.066,-0.011755,0
606.23,0.066,-0.012122,0
685.52,0.06525,-0.011755,0
599.79,0.06525,-0.012122,0
343.17,0.06675,-0.014327,0
352.47,0.072,-0.014327,0
351.19,0.07125,-0.014327,0
700.53,0.06675,-0.011755,0
612.28,0.06675,-0.012122,0
737.53,0.072,-0.011755,0
648.27,0.072,-0.012122,0
733.94,0.07125,-0.011755,0
643.54,0.07125,-0.012122,0
353.75,0.07275,-0.014327,0
363.65,0.078,-0.014327,0
362.17,0.07725,-0.014327,0
740.19,0.07275,-0.011755,0
652.31,0.07275,-0.012122,0
761.77,0.078,-0.011755,0
682.76,0.078,-0.012122,0
758.05,0.07725,-0.011755,0
677.91,0.07725,-0.012122,0
365.21,0.07875,-0.014327,0
376.42,0.084,-0.014327,0
375.05,0.08325,-0.014327,0
764.97,0.07875,-0.011755,0
686.48,0.07875,-0.012122,0
808.52,0.084,-0.011755,0
728.74,0.084,-0.012122,0
800.24,0.08325,-0.011755,0
721.47,0.08325,-0.012122,0
377.66,0.08475,-0.014327,0
385.28,0.09,-0.014327,0
384.36,0.08925,-0.014327,0
817.21,0.08475,-0.011755,0
736.19,0.08475,-0.012122,0
882.16,0.09,-0.011755,0
786.29,0.09,-0.012122,0
873,0.08925,-0.011755,0
779.8,0.08925,-0.012122,0
386.03,0.09075,-0.014327,0
389.41,0.096,-0.014327,0
389.2,0.09525,-0.014327,0
891,0.09075,-0.011755,0
792.33,0.09075,-0.012122,0
937.65,0.096,-0.011755,0
819.74,0.096,-0.012122,0
932.99,0.09525,-0.011755,0
817.69,0.09525,-0.012122,0
389.38,0.09675,-0.014327,0
387.15,0.102,-0.014327,0
387.46,0.10125,-0.014327,0
941.58,0.09675,-0.011755,0
821.1,0.09675,-0.012122,0
943.65,0.102,-0.011755,0
809.43,0.102,-0.012122,0
946.39,0.10125,-0.011755,0
813.32,0.10125,-0.012122,0
386.71,0.10275,-0.014327,0
382.33,0.108,-0.014327,0
383.12,0.10725,-0.014327,0
939.84,0.10275,-0.011755,0
804.89,0.10275,-0.012122,0
895.94,0.108,-0.011755,0
766.24,0.108,-0.012122,0
903.06,0.10725,-0.011755,0
771.66,0.10725,-0.012122,0
381.45,0.10875,-0.014327,0
374.92,0.114,-0.014327,0
376.03,0.11325,-0.014327,0
888.53,0.10875,-0.011755,0
760.64,0.10875,-0.012122,0
825.82,0.114,-0.011755,0
716.88,0.114,-0.012122,0
835.17,0.11325,-0.011755,0
723.63,0.11325,-0.012122,0
373.6,0.11475,-0.014327,0
361.28,0.12,-0.014327,0
363.36,0.11925,-0.014327,0
816.31,0.11475,-0.011755,0
710.08,0.11475,-0.012122,0
752.99,0.12,-0.011755,0
663.52,0.12,-0.012122,0
761.43,0.11925,-0.011755,0
670.39,0.11925,-0.012122,0
359.18,0.12075,-0.014327,0
346.77,0.126,-0.014327,0
348.01,0.12525,-0.014327,0
744.4,0.12075,-0.011755,0
656.06,0.12075,-0.012122,0
667.86,0.126,-0.011755,0
588.03,0.126,-0.012122,0
680.04,0.12525,-0.011755,0
598.58,0.12525,-0.012122,0
345.73,0.12675,-0.014327,0
345.38,0.132,-0.014327,0
344.76,0.13125,-0.014327,0
655.21,0.12675,-0.011755,0
577.72,0.12675,-0.012122,0
623.03,0.132,-0.011755,0
557.15,0.132,-0.012122,0
618.99,0.13125,-0.011755,0
555.37,0.13125,-0.012122,0
345.98,0.13275,-0.014327,0
348.37,0.138,-0.014327,0
348.32,0.13725,-0.014327,0
623.42,0.13275,-0.011755,0
557.14,0.13275,-0.012122,0
520.92,0.138,-0.011755,0
496.4,0.138,-0.012122,0
530.04,0.13725,-0.011755,0
502.77,0.13725,-0.012122,0
348.35,0.13875,-0.014327,0
383.72,0.144,-0.014327,0
369.06,0.14325,-0.014327,0
517.1,0.13875,-0.011755,0
492.81,0.13875,-0.012122,0
586,0.144,-0.011755,0
561.9,0.144,-0.012122,0
551.97,0.14325,-0.011755,0
524.43,0.14325,-0.012122,0
396.94,0.14475,-0.014327,0
440.21,0.15,-0.014327,0
430.15,0.14925,-0.014327,0
647.48,0.14475,-0.011755,0
627.36,0.14475,-0.012122,0
608.09,0.15,-0.011755,0
558.72,0.15,-0.012122,0
578.07,0.14925,-0.011755,0
545.57,0.14925,-0.012122,0
450.73,0.15075,-0.014327,0
541.82,0.156,-0.014327,0
527.64,0.15525,-0.014327,0
727.53,0.15075,-0.011755,0
635.86,0.15075,-0.012122,0
619.9,0.156,-0.011755,0
584.46,0.156,-0.012122,0
656.58,0.15525,-0.011755,0
593.19,0.15525,-0.012122,0
558.25,0.15675,-0.014327,0
684.38,0.162,-0.014327,0
662.06,0.16125,-0.014327,0
612.28,0.15675,-0.011755,0
583.96,0.15675,-0.012122,0
640.77,0.162,-0.011755,0
653.15,0.162,-0.012122,0
602.61,0.16125,-0.011755,0
611.89,0.16125,-0.012122,0
717.37,0.16275,-0.014327,0
554.73,0.168,-0.014327,0
771.67,0.16725,-0.014327,0
698.68,0.16275,-0.011755,0
710.43,0.16275,-0.012122,0
826.92,0.168,-0.011755,0
806.32,0.168,-0.012122,0
928.25,0.16725,-0.011755,0
917.97,0.16725,-0.012122,0
465.83,0.16875,-0.014327,0
486.34,0.174,-0.014327,0
559.21,0.17325,-0.014327,0
719.8,0.16875,-0.011755,0
695.05,0.16875,-0.012122,0
1244.7,0.174,-0.011755,0
1103.6,0.174,-0.012122,0
1271.5,0.17325,-0.011755,0
1134.9,0.17325,-0.012122,0
414.7,0.17475,-0.014327,0
833.8,0.18,-0.014327,0
570.39,0.17925,-0.014327,0
1173.2,0.17475,-0.011755,0
1042.5,0.17475,-0.012122,0
557.91,0.18,-0.011755,0
574.9,0.18,-0.012122,0
458.09,0.17925,-0.011755,0
458.5,0.17925,-0.012122,0
1165.3,0.18075,-0.014327,0
1447.9,0.186,-0.014327,0
1570.1,0.18525,-0.014327,0
744.86,0.18075,-0.011755,0
782.03,0.18075,-0.012122,0
942.8,0.186,-0.011755,0
1020.2,0.186,-0.012122,0
1080,0.18525,-0.011755,0
1171.2,0.18525,-0.012122,0
1246.4,0.18675,-0.014327,0
1232.5,0.192,-0.014327,0
1197.2,0.19125,-0.014327,0
803.26,0.18675,-0.011755,0
851.58,0.18675,-0.012122,0
1952.6,0.192,-0.011755,0
1831.2,0.192,-0.012122,0
1830.8,0.19125,-0.011755,0
1679.6,0.19125,-0.012122,0
1276.1,0.19275,-0.014327,0
2087.7,0.198,-0.014327,0
1986.4,0.19725,-0.014327,0
2023,0.19275,-0.011755,0
